Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,Kategori Waktu
5:30:00 PM,20,5,76,22,14,2,114,2,2
5:45:00 PM,20,5,50,20,23,1,94,2,2
6:00:00 PM,20,5,89,26,0,2,117,2,3
6:15:00 PM,20,5,62,20,17,0,99,2,3
6:30:00 PM,20,5,83,20,23,2,128,2,3
6:45:00 PM,20,5,65,20,2,0,87,1,3
7:00:00 PM,20,5,60,21,2,1,84,1,3
7:15:00 PM,20,5,36,8,3,9,56,1,3
7:30:00 PM,20,5,39,5,4,11,59,1,3
7:45:00 PM,20,5,26,8,3,0,37,1,3
8:00:00 PM,20,5,23,4,0,5,32,1,3
8:15:00 PM,20,5,50,2,0,4,56,1,3
8:30:00 PM,20,5,30,2,3,1,36,1,3
8:45:00 PM,20,5,48,10,4,2,64,1,3
9:00:00 PM,20,5,39,6,6,1,52,1,3
9:15:00 PM,20,5,47,10,3,9,69,1,3
9:30:00 PM,20,5,26,3,5,3,37,1,3
9:45:00 PM,20,5,25,6,3,9,43,1,3
10:00:00 PM,20,5,19,1,0,11,31,1,4
10:15:00 PM,20,5,16,5,0,26,47,2,4
10:30:00 PM,20,5,15,2,1,39,57,2,4
10:45:00 PM,20,5,14,5,0,11,30,1,4
11:00:00 PM,20,5,12,2,0,20,34,2,4
11:15:00 PM,20,5,11,2,0,35,48,2,4
11:30:00 PM,20,5,18,5,1,11,35,1,4
11:45:00 PM,20,5,17,2,0,20,39,2,4
12:00:00 AM,21,7,19,5,1,30,55,2,4
12:15:00 AM,21,7,17,4,1,24,46,2,4
12:30:00 AM,21,7,16,3,0,14,33,2,4
12:45:00 AM,21,7,16,3,1,23,43,2,4
1:00:00 AM,21,7,20,0,1,17,38,2,4
1:15:00 AM,21,7,20,0,0,37,57,2,4
1:30:00 AM,21,7,18,0,1,30,49,2,4
1:45:00 AM,21,7,19,1,0,14,34,2,4
2:00:00 AM,21,7,18,5,0,29,52,2,4
2:15:00 AM,21,7,11,1,0,22,34,2,4
2:30:00 AM,21,7,20,3,0,24,47,2,4
2:45:00 AM,21,7,12,2,1,10,25,1,4
3:00:00 AM,21,7,19,5,1,31,56,2,4
3:15:00 AM,21,7,10,0,0,32,42,2,4
3:30:00 AM,21,7,14,1,1,12,28,1,4
3:45:00 AM,21,7,14,2,1,24,41,2,4
4:00:00 AM,21,7,10,3,0,32,45,2,4
4:15:00 AM,21,7,97,23,6,17,143,2,4
4:30:00 AM,21,7,104,22,7,11,144,2,4
4:45:00 AM,21,7,100,15,8,20,143,2,4
5:00:00 AM,21,7,87,7,7,4,105,1,4
5:15:00 AM,21,7,77,27,8,10,122,2,4
5:30:00 AM,21,7,51,7,4,5,67,1,4
5:45:00 AM,21,7,79,1,10,6,96,1,4
6:00:00 AM,21,7,100,40,29,5,174,3,0
6:15:00 AM,21,7,112,13,39,0,164,4,0
6:30:00 AM,21,7,120,16,34,2,172,3,0
6:45:00 AM,21,7,123,14,26,3,166,4,0
7:00:00 AM,21,7,142,27,27,4,200,3,0
7:15:00 AM,21,7,139,38,49,2,228,3,0
7:30:00 AM,21,7,134,24,21,2,181,3,0
7:45:00 AM,21,7,102,13,31,0,146,4,0
8:00:00 AM,21,7,102,16,43,4,165,4,0
8:15:00 AM,21,7,106,16,32,1,155,4,0
8:30:00 AM,21,7,117,19,42,3,181,3,0
8:45:00 AM,21,7,139,36,40,3,218,3,0
9:00:00 AM,21,7,121,13,25,2,161,2,0
9:15:00 AM,21,7,65,19,16,11,111,2,0
9:30:00 AM,21,7,12,25,39,28,104,2,0
9:45:00 AM,21,7,98,21,10,5,134,2,0
10:00:00 AM,21,7,58,9,25,13,105,2,1
10:15:00 AM,21,7,81,10,39,29,159,4,1
10:30:00 AM,21,7,67,20,33,29,149,4,1
10:45:00 AM,21,7,68,22,25,16,131,2,1
11:00:00 AM,21,7,47,10,6,22,85,2,1
11:15:00 AM,21,7,45,7,10,27,89,2,1
11:30:00 AM,21,7,54,5,11,24,94,2,1
11:45:00 AM,21,7,61,7,15,28,111,2,1
12:00:00 PM,21,7,56,5,4,29,94,2,1
12:15:00 PM,21,7,23,5,4,27,59,2,1
12:30:00 PM,21,7,31,6,8,23,68,2,1
12:45:00 PM,21,7,27,7,14,28,76,2,1
1:00:00 PM,21,7,30,7,3,30,70,2,1
1:15:00 PM,21,7,114,21,5,14,154,2,1
1:30:00 PM,21,7,46,24,35,16,121,4,1
1:45:00 PM,21,7,68,29,29,20,146,4,1
2:00:00 PM,21,7,45,16,15,5,81,1,1
2:15:00 PM,21,7,86,13,11,20,130,2,1
2:30:00 PM,21,7,44,11,19,15,89,2,1
2:45:00 PM,21,7,45,17,13,20,95,2,1
3:00:00 PM,21,7,106,17,7,12,142,2,2
3:15:00 PM,21,7,44,16,9,13,82,2,2
3:30:00 PM,21,7,77,23,13,9,122,2,2
3:45:00 PM,21,7,53,17,26,8,104,2,2
4:00:00 PM,21,7,138,18,20,8,184,3,2
4:15:00 PM,21,7,142,24,39,9,214,3,2
4:30:00 PM,21,7,114,25,21,7,167,2,2
4:45:00 PM,21,7,116,35,42,6,199,3,2
5:00:00 PM,21,7,149,22,37,8,216,3,2
5:15:00 PM,21,7,100,12,39,7,158,4,2
5:30:00 PM,21,7,101,23,45,5,174,3,2
5:45:00 PM,21,7,122,40,48,10,220,3,2
6:00:00 PM,21,7,112,34,39,9,194,3,3
6:15:00 PM,21,7,112,12,41,5,170,3,3
6:30:00 PM,21,7,116,22,23,7,168,3,3
6:45:00 PM,21,7,90,13,15,33,151,4,3
7:00:00 PM,21,7,85,14,14,13,126,2,3
7:15:00 PM,21,7,59,25,13,27,124,4,3
7:30:00 PM,21,7,108,5,15,22,150,4,3
7:45:00 PM,21,7,75,8,16,25,124,4,3
8:00:00 PM,21,7,96,15,12,27,150,4,3
8:15:00 PM,21,7,61,17,10,8,96,1,3
8:30:00 PM,21,7,84,25,20,30,159,4,3
8:45:00 PM,21,7,55,9,12,19,95,2,3
9:00:00 PM,21,7,65,16,12,32,125,4,3
9:15:00 PM,21,7,87,16,10,16,129,2,3
9:30:00 PM,21,7,75,5,12,21,113,4,3
9:45:00 PM,21,7,82,16,14,34,146,4,3
10:00:00 PM,21,7,11,3,0,34,48,2,4
10:15:00 PM,21,7,15,5,0,14,34,2,4
10:30:00 PM,21,7,18,5,1,13,37,2,4
10:45:00 PM,21,7,19,2,1,34,56,2,4
11:00:00 PM,21,7,20,4,1,26,51,2,4
11:15:00 PM,21,7,14,4,0,10,28,1,4
11:30:00 PM,21,7,11,1,1,36,49,2,4
11:45:00 PM,21,7,10,2,1,15,28,2,4
12:00:00 AM,22,6,10,3,0,33,46,2,4
12:15:00 AM,22,6,14,3,0,23,40,2,4
12:30:00 AM,22,6,11,5,1,11,28,1,4
12:45:00 AM,22,6,10,1,1,34,46,2,4
1:00:00 AM,22,6,20,4,1,17,42,2,4
1:15:00 AM,22,6,17,5,0,24,46,2,4
1:30:00 AM,22,6,12,2,1,18,33,2,4
1:45:00 AM,22,6,15,0,1,16,32,2,4
2:00:00 AM,22,6,19,5,0,15,39,2,4
2:15:00 AM,22,6,11,3,1,39,54,2,4
2:30:00 AM,22,6,14,5,0,10,29,1,4
2:45:00 AM,22,6,20,0,1,33,54,2,4
3:00:00 AM,22,6,13,1,1,33,48,2,4
3:15:00 AM,22,6,18,2,1,12,33,1,4
3:30:00 AM,22,6,19,2,1,23,45,2,4
3:45:00 AM,22,6,10,4,0,36,50,2,4
4:00:00 AM,22,6,13,4,0,17,34,2,4
4:15:00 AM,22,6,86,28,2,18,134,2,4
4:30:00 AM,22,6,59,29,9,14,111,2,4
4:45:00 AM,22,6,102,20,9,13,144,2,4
5:00:00 AM,22,6,114,28,8,16,166,2,4
5:15:00 AM,22,6,87,23,5,0,115,2,4
5:30:00 AM,22,6,88,5,8,13,114,2,4
5:45:00 AM,22,6,83,6,4,9,102,1,4
6:00:00 AM,22,6,150,19,24,3,196,3,0
6:15:00 AM,22,6,148,35,46,1,230,3,0
6:30:00 AM,22,6,146,23,23,4,196,3,0
6:45:00 AM,22,6,140,21,39,3,203,3,0
7:00:00 AM,22,6,149,36,35,1,221,3,0
7:15:00 AM,22,6,125,34,42,0,201,3,0
7:30:00 AM,22,6,147,34,20,5,206,3,0
7:45:00 AM,22,6,128,33,21,4,186,3,0
8:00:00 AM,22,6,111,38,50,5,204,3,0
8:15:00 AM,22,6,144,20,32,4,200,3,0
8:30:00 AM,22,6,121,14,23,1,159,2,0
8:45:00 AM,22,6,136,36,40,4,216,3,0
9:00:00 AM,22,6,114,21,23,1,159,2,0
9:15:00 AM,22,6,75,17,37,29,158,4,0
9:30:00 AM,22,6,34,5,27,22,88,2,0
9:45:00 AM,22,6,45,6,7,15,73,2,0
10:00:00 AM,22,6,65,10,6,27,108,2,1
10:15:00 AM,22,6,67,25,20,18,130,2,1
10:30:00 AM,22,6,50,25,25,28,128,4,1
10:45:00 AM,22,6,37,19,38,12,106,2,1
11:00:00 AM,22,6,36,8,3,29,76,2,1
11:15:00 AM,22,6,63,5,8,23,99,2,1
11:30:00 AM,22,6,67,5,7,22,101,2,1
11:45:00 AM,22,6,36,9,14,22,81,2,1
12:00:00 PM,22,6,57,8,10,22,97,2,1
12:15:00 PM,22,6,65,7,14,25,111,2,1
12:30:00 PM,22,6,54,10,3,29,96,2,1
12:45:00 PM,22,6,41,5,4,25,75,2,1
1:00:00 PM,22,6,43,9,3,25,80,2,1
1:15:00 PM,22,6,9,27,32,17,85,2,1
1:30:00 PM,22,6,101,28,18,20,167,2,1
1:45:00 PM,22,6,99,16,16,18,149,2,1
2:00:00 PM,22,6,20,27,32,12,91,2,1
2:15:00 PM,22,6,96,16,39,17,168,3,1
2:30:00 PM,22,6,62,28,18,20,128,2,1
2:45:00 PM,22,6,58,27,17,5,107,2,1
3:00:00 PM,22,6,60,18,28,12,118,4,2
3:15:00 PM,22,6,81,26,13,17,137,2,2
3:30:00 PM,22,6,118,15,27,13,173,3,2
3:45:00 PM,22,6,53,12,25,20,110,2,2
4:00:00 PM,22,6,132,12,27,9,180,3,2
4:15:00 PM,22,6,149,14,50,5,218,3,2
4:30:00 PM,22,6,106,35,41,5,187,3,2
4:45:00 PM,22,6,150,29,27,7,213,3,2
5:00:00 PM,22,6,110,30,46,5,191,3,2
5:15:00 PM,22,6,129,35,34,5,203,3,2
5:30:00 PM,22,6,133,21,26,5,185,3,2
5:45:00 PM,22,6,148,34,45,7,234,3,2
6:00:00 PM,22,6,144,39,43,8,234,3,3
6:15:00 PM,22,6,126,27,44,8,205,3,3
6:30:00 PM,22,6,103,34,49,5,191,3,3
6:45:00 PM,22,6,96,7,13,30,146,4,3
7:00:00 PM,22,6,54,17,17,19,107,2,3
7:15:00 PM,22,6,98,16,17,15,146,2,3
7:30:00 PM,22,6,72,6,19,8,105,2,3
7:45:00 PM,22,6,69,23,12,31,135,4,3
8:00:00 PM,22,6,85,13,16,24,138,4,3
8:15:00 PM,22,6,102,22,12,9,145,2,3
8:30:00 PM,22,6,103,14,20,14,151,2,3
8:45:00 PM,22,6,80,12,10,22,124,4,3
9:00:00 PM,22,6,63,18,11,5,97,1,3
9:15:00 PM,22,6,84,21,13,9,127,2,3
9:30:00 PM,22,6,72,10,10,29,121,4,3
9:45:00 PM,22,6,79,22,17,13,131,2,3
10:00:00 PM,22,6,12,5,0,27,44,2,4
10:15:00 PM,22,6,19,1,1,38,59,2,4
10:30:00 PM,22,6,14,3,0,33,50,2,4
10:45:00 PM,22,6,16,3,1,37,57,2,4
11:00:00 PM,22,6,14,5,0,37,56,2,4
11:15:00 PM,22,6,11,2,1,20,34,2,4
11:30:00 PM,22,6,20,3,0,25,48,2,4
11:45:00 PM,22,6,20,0,1,30,51,2,4
12:00:00 AM,23,1,13,2,1,17,33,2,4
12:15:00 AM,23,1,20,1,1,19,41,2,4
12:30:00 AM,23,1,10,2,1,12,25,1,4
12:45:00 AM,23,1,14,2,0,25,41,2,4
1:00:00 AM,23,1,12,0,1,16,29,2,4
1:15:00 AM,23,1,11,5,1,31,48,2,4
1:30:00 AM,23,1,13,1,1,16,31,2,4
1:45:00 AM,23,1,17,3,0,10,30,1,4
2:00:00 AM,23,1,11,1,0,22,34,2,4
2:15:00 AM,23,1,10,4,1,16,31,2,4
2:30:00 AM,23,1,15,3,1,32,51,2,4
2:45:00 AM,23,1,10,0,0,22,32,2,4
3:00:00 AM,23,1,20,1,1,16,38,2,4
3:15:00 AM,23,1,16,1,1,15,33,2,4
3:30:00 AM,23,1,14,4,1,32,51,2,4
3:45:00 AM,23,1,16,1,1,37,55,2,4
4:00:00 AM,23,1,10,2,1,36,49,2,4
4:15:00 AM,23,1,96,18,7,2,123,2,4
4:30:00 AM,23,1,51,14,0,5,70,1,4
4:45:00 AM,23,1,63,25,2,8,98,1,4
5:00:00 AM,23,1,72,7,1,4,84,1,4
5:15:00 AM,23,1,86,18,6,1,111,1,4
5:30:00 AM,23,1,105,4,4,20,133,2,4
5:45:00 AM,23,1,117,10,10,18,155,2,4
6:00:00 AM,23,1,120,36,32,0,188,3,0
6:15:00 AM,23,1,135,20,31,0,186,3,0
6:30:00 AM,23,1,112,40,42,3,197,3,0
6:45:00 AM,23,1,135,13,20,3,171,3,0
7:00:00 AM,23,1,105,35,24,2,166,2,0
7:15:00 AM,23,1,150,25,36,0,211,3,0
7:30:00 AM,23,1,108,27,23,2,160,2,0
7:45:00 AM,23,1,108,40,45,1,194,3,0
8:00:00 AM,23,1,118,19,21,1,159,2,0
8:15:00 AM,23,1,131,18,41,1,191,3,0
8:30:00 AM,23,1,148,31,20,4,203,3,0
8:45:00 AM,23,1,120,26,22,1,169,3,0
9:00:00 AM,23,1,147,12,32,0,191,3,0
9:15:00 AM,23,1,73,9,35,12,129,4,0
9:30:00 AM,23,1,93,21,22,29,165,4,0
9:45:00 AM,23,1,66,2,10,28,106,2,0
10:00:00 AM,23,1,18,6,6,6,36,1,1
10:15:00 AM,23,1,78,1,16,30,125,4,1
10:30:00 AM,23,1,69,15,24,20,128,2,1
10:45:00 AM,23,1,82,2,40,17,141,4,1
11:00:00 AM,23,1,57,9,5,23,94,2,1
11:15:00 AM,23,1,25,5,14,26,70,2,1
11:30:00 AM,23,1,40,9,15,28,92,2,1
11:45:00 AM,23,1,52,6,13,21,92,2,1
12:00:00 PM,23,1,45,8,13,29,95,2,1
12:15:00 PM,23,1,67,10,7,25,109,2,1
12:30:00 PM,23,1,20,8,14,30,72,2,1
12:45:00 PM,23,1,44,8,4,29,85,2,1
1:00:00 PM,23,1,63,5,8,29,105,2,1
1:15:00 PM,23,1,119,15,20,13,167,2,1
1:30:00 PM,23,1,103,10,23,7,143,2,1
1:45:00 PM,23,1,42,14,15,14,85,2,1
2:00:00 PM,23,1,67,20,24,12,123,2,1
2:15:00 PM,23,1,56,18,29,17,120,4,1
2:30:00 PM,23,1,65,16,32,15,128,4,1
2:45:00 PM,23,1,107,11,26,19,163,4,1
3:00:00 PM,23,1,11,18,22,10,61,2,2
3:15:00 PM,23,1,28,15,27,12,82,2,2
3:30:00 PM,23,1,45,17,7,6,75,1,2
3:45:00 PM,23,1,66,12,27,6,111,2,2
4:00:00 PM,23,1,104,40,22,9,175,3,2
4:15:00 PM,23,1,113,21,26,5,165,4,2
4:30:00 PM,23,1,120,29,37,6,192,3,2
4:45:00 PM,23,1,129,10,39,6,184,3,2
5:00:00 PM,23,1,119,29,40,10,198,3,2
5:15:00 PM,23,1,119,25,32,9,185,3,2
5:30:00 PM,23,1,123,10,30,7,170,3,2
5:45:00 PM,23,1,111,33,28,5,177,3,2
6:00:00 PM,23,1,110,12,47,8,177,3,3
6:15:00 PM,23,1,139,15,43,9,206,3,3
6:30:00 PM,23,1,132,29,25,7,193,3,3
6:45:00 PM,23,1,51,8,18,18,95,2,3
7:00:00 PM,23,1,76,5,14,20,115,2,3
7:15:00 PM,23,1,53,15,13,23,104,2,3
7:30:00 PM,23,1,50,25,19,9,103,2,3
7:45:00 PM,23,1,86,24,20,34,164,4,3
8:00:00 PM,23,1,67,23,14,13,117,2,3
8:15:00 PM,23,1,54,9,15,7,85,1,3
8:30:00 PM,23,1,59,12,16,35,122,4,3
8:45:00 PM,23,1,109,25,15,5,154,2,3
9:00:00 PM,23,1,73,18,10,35,136,4,3
9:15:00 PM,23,1,65,24,14,19,122,2,3
9:30:00 PM,23,1,94,10,11,22,137,4,3
9:45:00 PM,23,1,106,9,12,31,158,4,3
10:00:00 PM,23,1,18,3,0,11,32,1,4
10:15:00 PM,23,1,17,1,1,36,55,2,4
10:30:00 PM,23,1,12,0,0,22,34,2,4
10:45:00 PM,23,1,11,1,0,19,31,2,4
11:00:00 PM,23,1,16,1,0,32,49,2,4
11:15:00 PM,23,1,12,3,1,13,29,2,4
11:30:00 PM,23,1,14,4,1,27,46,2,4
11:45:00 PM,23,1,11,3,1,37,52,2,4
12:00:00 AM,24,2,17,2,0,18,37,2,4
12:15:00 AM,24,2,18,4,1,39,62,2,4
12:30:00 AM,24,2,20,4,0,32,56,2,4
12:45:00 AM,24,2,15,0,0,28,43,2,4
1:00:00 AM,24,2,11,4,0,12,27,1,4
1:15:00 AM,24,2,19,5,1,35,60,2,4
1:30:00 AM,24,2,15,0,1,26,42,2,4
1:45:00 AM,24,2,11,4,0,31,46,2,4
2:00:00 AM,24,2,19,2,1,33,55,2,4
2:15:00 AM,24,2,12,4,1,29,46,2,4
2:30:00 AM,24,2,15,5,1,16,37,2,4
2:45:00 AM,24,2,14,4,1,21,40,2,4
3:00:00 AM,24,2,19,4,1,17,41,2,4
3:15:00 AM,24,2,10,2,1,12,25,1,4
3:30:00 AM,24,2,10,0,0,11,21,1,4
3:45:00 AM,24,2,20,4,1,33,58,2,4
4:00:00 AM,24,2,10,1,0,12,23,1,4
4:15:00 AM,24,2,73,12,5,5,95,1,4
4:30:00 AM,24,2,95,15,4,19,133,2,4
4:45:00 AM,24,2,81,19,3,13,116,2,4
5:00:00 AM,24,2,119,25,10,9,163,2,4
5:15:00 AM,24,2,80,10,4,15,109,2,4
5:30:00 AM,24,2,102,24,3,16,145,2,4
5:45:00 AM,24,2,68,17,6,10,101,1,4
6:00:00 AM,24,2,109,40,38,0,187,3,0
6:15:00 AM,24,2,124,25,31,1,181,3,0
6:30:00 AM,24,2,126,22,21,1,170,3,0
6:45:00 AM,24,2,120,31,29,5,185,3,0
7:00:00 AM,24,2,101,20,47,5,173,3,0
7:15:00 AM,24,2,139,40,48,2,229,3,0
7:30:00 AM,24,2,116,23,23,4,166,2,0
7:45:00 AM,24,2,101,14,24,0,139,2,0
8:00:00 AM,24,2,137,40,21,5,203,3,0
8:15:00 AM,24,2,131,26,36,0,193,3,0
8:30:00 AM,24,2,114,27,45,4,190,3,0
8:45:00 AM,24,2,102,14,46,1,163,4,0
9:00:00 AM,24,2,116,24,32,5,177,3,0
9:15:00 AM,24,2,29,10,21,12,72,2,0
9:30:00 AM,24,2,41,12,15,10,78,1,0
9:45:00 AM,24,2,41,9,7,27,84,2,0
10:00:00 AM,24,2,90,25,26,10,151,4,1
10:15:00 AM,24,2,64,25,17,20,126,2,1
10:30:00 AM,24,2,64,10,17,23,114,4,1
10:45:00 AM,24,2,69,17,5,28,119,4,1
11:00:00 AM,24,2,59,9,9,21,98,2,1
11:15:00 AM,24,2,44,10,12,29,95,2,1
11:30:00 AM,24,2,43,5,6,26,80,2,1
11:45:00 AM,24,2,65,7,10,21,103,2,1
12:00:00 PM,24,2,29,5,12,21,67,2,1
12:15:00 PM,24,2,24,9,8,20,61,2,1
12:30:00 PM,24,2,44,6,4,26,80,2,1
12:45:00 PM,24,2,35,10,12,24,81,2,1
1:00:00 PM,24,2,43,10,15,21,89,2,1
1:15:00 PM,24,2,45,17,24,11,97,2,1
1:30:00 PM,24,2,108,21,37,14,180,3,1
1:45:00 PM,24,2,53,19,33,9,114,4,1
2:00:00 PM,24,2,75,23,31,13,142,4,1
2:15:00 PM,24,2,70,18,5,19,112,2,1
2:30:00 PM,24,2,52,25,15,19,111,2,1
2:45:00 PM,24,2,9,18,24,9,60,2,1
3:00:00 PM,24,2,47,21,9,18,95,2,2
3:15:00 PM,24,2,116,20,17,19,172,3,2
3:30:00 PM,24,2,65,14,6,9,94,1,2
3:45:00 PM,24,2,93,12,13,13,131,2,2
4:00:00 PM,24,2,100,21,45,9,175,3,2
4:15:00 PM,24,2,121,24,31,6,182,3,2
4:30:00 PM,24,2,110,15,50,5,180,3,2
4:45:00 PM,24,2,103,17,28,5,153,4,2
5:00:00 PM,24,2,136,38,20,5,199,3,2
5:15:00 PM,24,2,119,22,32,9,182,3,2
5:30:00 PM,24,2,132,17,36,5,190,3,2
5:45:00 PM,24,2,147,10,41,5,203,3,2
6:00:00 PM,24,2,111,12,44,6,173,3,3
6:15:00 PM,24,2,102,27,32,5,166,4,3
6:30:00 PM,24,2,137,25,29,7,198,3,3
6:45:00 PM,24,2,71,17,15,31,134,4,3
7:00:00 PM,24,2,64,25,11,15,115,2,3
7:15:00 PM,24,2,70,16,15,29,130,4,3
7:30:00 PM,24,2,91,9,11,32,143,4,3
7:45:00 PM,24,2,95,6,11,35,147,4,3
8:00:00 PM,24,2,76,16,10,31,133,4,3
8:15:00 PM,24,2,87,17,18,7,129,2,3
8:30:00 PM,24,2,63,22,12,29,126,4,3
8:45:00 PM,24,2,56,17,20,8,101,2,3
9:00:00 PM,24,2,102,18,19,29,168,3,3
9:15:00 PM,24,2,60,23,10,13,106,2,3
9:30:00 PM,24,2,88,6,18,25,137,4,3
9:45:00 PM,24,2,104,15,10,32,161,4,3
10:00:00 PM,24,2,16,1,1,26,44,2,4
10:15:00 PM,24,2,12,1,0,12,25,1,4
10:30:00 PM,24,2,16,1,0,29,46,2,4
10:45:00 PM,24,2,13,5,0,31,49,2,4
11:00:00 PM,24,2,20,1,1,27,49,2,4
11:15:00 PM,24,2,18,0,0,29,47,2,4
11:30:00 PM,24,2,16,3,1,26,46,2,4
11:45:00 PM,24,2,18,0,0,21,39,2,4
12:00:00 AM,25,3,11,5,0,24,40,2,4
12:15:00 AM,25,3,13,1,0,10,24,1,4
12:30:00 AM,25,3,10,1,0,26,37,2,4
12:45:00 AM,25,3,19,5,1,22,47,2,4
1:00:00 AM,25,3,20,0,0,10,30,1,4
1:15:00 AM,25,3,16,4,1,39,60,2,4
1:30:00 AM,25,3,19,1,1,11,32,1,4
1:45:00 AM,25,3,20,4,0,38,62,2,4
2:00:00 AM,25,3,15,1,1,15,32,2,4
2:15:00 AM,25,3,10,0,0,33,43,2,4
2:30:00 AM,25,3,20,5,0,24,49,2,4
2:45:00 AM,25,3,12,2,1,35,50,2,4
3:00:00 AM,25,3,10,4,1,37,52,2,4
3:15:00 AM,25,3,15,4,0,38,57,2,4
3:30:00 AM,25,3,19,0,1,39,59,2,4
3:45:00 AM,25,3,16,4,0,35,55,2,4
4:00:00 AM,25,3,20,3,1,35,59,2,4
4:15:00 AM,25,3,118,1,0,4,123,2,4
4:30:00 AM,25,3,89,20,4,17,130,2,4
4:45:00 AM,25,3,120,18,6,13,157,2,4
5:00:00 AM,25,3,85,7,3,18,113,2,4
5:15:00 AM,25,3,99,8,2,14,123,2,4
5:30:00 AM,25,3,59,25,2,7,93,1,4
5:45:00 AM,25,3,58,25,2,5,90,1,4
6:00:00 AM,25,3,113,40,36,4,193,3,0
6:15:00 AM,25,3,113,16,50,2,181,3,0
6:30:00 AM,25,3,121,27,50,4,202,3,0
6:45:00 AM,25,3,150,17,28,0,195,3,0
7:00:00 AM,25,3,136,29,23,0,188,3,0
7:15:00 AM,25,3,142,32,27,2,203,3,0
7:30:00 AM,25,3,106,32,42,2,182,3,0
7:45:00 AM,25,3,103,21,20,0,144,2,0
8:00:00 AM,25,3,131,19,26,1,177,3,0
8:15:00 AM,25,3,133,23,21,3,180,3,0
8:30:00 AM,25,3,123,17,50,1,191,3,0
8:45:00 AM,25,3,124,21,35,2,182,3,0
9:00:00 AM,25,3,136,26,20,4,186,3,0
9:15:00 AM,25,3,92,10,39,19,160,4,0
9:30:00 AM,25,3,82,7,13,19,121,2,0
9:45:00 AM,25,3,42,2,28,27,99,2,0
10:00:00 AM,25,3,24,17,17,9,67,2,1
10:15:00 AM,25,3,42,19,17,12,90,2,1
10:30:00 AM,25,3,100,12,5,23,140,4,1
10:45:00 AM,25,3,11,25,30,22,88,2,1
11:00:00 AM,25,3,27,7,10,22,66,2,1
11:15:00 AM,25,3,38,7,11,20,76,2,1
11:30:00 AM,25,3,49,10,6,27,92,2,1
11:45:00 AM,25,3,66,9,7,28,110,2,1
12:00:00 PM,25,3,70,8,3,22,103,2,1
12:15:00 PM,25,3,58,7,6,27,98,2,1
12:30:00 PM,25,3,53,9,13,29,104,2,1
12:45:00 PM,25,3,22,5,6,26,59,2,1
1:00:00 PM,25,3,40,10,11,28,89,2,1
1:15:00 PM,25,3,58,13,10,12,93,1,1
1:30:00 PM,25,3,60,25,24,17,126,2,1
1:45:00 PM,25,3,25,11,24,17,77,2,1
2:00:00 PM,25,3,22,28,11,18,79,2,1
2:15:00 PM,25,3,6,11,37,15,69,2,1
2:30:00 PM,25,3,92,18,34,18,162,4,1
2:45:00 PM,25,3,97,17,38,20,172,3,1
3:00:00 PM,25,3,92,18,31,6,147,4,2
3:15:00 PM,25,3,74,12,17,16,119,2,2
3:30:00 PM,25,3,67,22,7,5,101,1,2
3:45:00 PM,25,3,84,20,25,15,144,2,2
4:00:00 PM,25,3,144,15,42,8,209,3,2
4:15:00 PM,25,3,120,11,47,7,185,3,2
4:30:00 PM,25,3,108,10,36,6,160,4,2
4:45:00 PM,25,3,141,13,50,6,210,3,2
5:00:00 PM,25,3,121,37,29,8,195,3,2
5:15:00 PM,25,3,142,40,22,6,210,3,2
5:30:00 PM,25,3,137,23,28,7,195,3,2
5:45:00 PM,25,3,117,10,27,8,162,4,2
6:00:00 PM,25,3,100,16,37,7,160,4,3
6:15:00 PM,25,3,148,11,42,8,209,3,3
6:30:00 PM,25,3,148,27,39,6,220,3,3
6:45:00 PM,25,3,65,18,20,21,124,4,3
7:00:00 PM,25,3,75,9,14,6,104,1,3
7:15:00 PM,25,3,85,15,20,29,149,4,3
7:30:00 PM,25,3,57,21,20,18,116,2,3
7:45:00 PM,25,3,50,7,13,30,100,2,3
8:00:00 PM,25,3,87,21,14,34,156,4,3
8:15:00 PM,25,3,64,24,11,6,105,1,3
8:30:00 PM,25,3,76,6,18,14,114,2,3
8:45:00 PM,25,3,69,11,12,8,100,1,3
9:00:00 PM,25,3,76,9,17,14,116,2,3
9:15:00 PM,25,3,94,8,15,5,122,2,3
9:30:00 PM,25,3,104,10,16,33,163,4,3
9:45:00 PM,25,3,98,13,13,33,157,4,3
10:00:00 PM,25,3,13,5,0,18,36,2,4
10:15:00 PM,25,3,17,1,0,11,29,1,4
10:30:00 PM,25,3,18,2,1,34,55,2,4
10:45:00 PM,25,3,11,1,0,35,47,2,4
11:00:00 PM,25,3,17,4,0,11,32,1,4
11:15:00 PM,25,3,17,1,1,23,42,2,4
11:30:00 PM,25,3,17,2,0,23,42,2,4
11:45:00 PM,25,3,16,4,1,30,51,2,4
12:00:00 AM,26,4,15,5,1,23,44,2,4
12:15:00 AM,26,4,18,0,0,31,49,2,4
12:30:00 AM,26,4,10,1,0,17,28,2,4
12:45:00 AM,26,4,13,2,0,32,47,2,4
1:00:00 AM,26,4,16,1,0,38,55,2,4
1:15:00 AM,26,4,11,4,0,32,47,2,4
1:30:00 AM,26,4,12,2,0,26,40,2,4
1:45:00 AM,26,4,14,2,1,14,31,2,4
2:00:00 AM,26,4,18,2,0,37,57,2,4
2:15:00 AM,26,4,17,1,1,22,41,2,4
